canonical_smiles,pic50
CCCc1cc(OC(F)(F)F)cc2c1O[C@@H](C(F)(F)F)C(C(=O)O)=C2,5.769551078621725
CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2cccc(Br)c2)=N1,5.0
CCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,5.484126156288321
NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(O)cc2)cc1,8.191046700844089
CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1F,5.508638306165727
NCCc1c[nH]c2ccc(O)cc12,3.397940008672037
O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccc(C(F)(F)F)cc1,7.045757490560674
C[C@H](NC(=O)c1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)c1ccccc1,4.750801642608887
CC(C(=O)O)c1ccc(Cc2ccsc2)cc1F,5.080921907623925
CC1=CC/C(=N/N=C(\C)c2cc3ccccc3oc2=O)N1C,6.508638306165727
O=C(NS(=O)(=O)c1ccccc1)c1cccnc1,4.801342913045577
Cc1cc(-c2ccccn2)nn1S(=O)(=O)Oc1ccc(Cl)cc1,8.236572006437063
COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,5.53313237964589
COc1cc2c(cc1F)-c1c(c(C(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)SC2,7.494850021680094
COc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCC(O)C3)cc1,6.337242168318426
O=C(NCCc1c[nH]c2ccc(O)cc12)c1ccccc1Nc1ccccc1,6.420216403383189
COc1ccc([C@H]2O[C@@H](CO)C[C@]2(O)c2ccc(OC)cc2)cc1,5.999999999999999
CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2cccc(Br)c2)cc1,6.508638306165727
COc1ccc(NC(=O)c2nc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,6.050609993355087
C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,6.891096872332686
CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc3c(c2)OCO3)cc1,6.647817481888637
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2cccc(F)c2)cc1,5.316052869248487
Cc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)SC2,7.795880017344074
Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,7.619788758288393
CS(=O)(=O)c1ccc(-c2ccccc2N2CCCCC2)cc1,4.853871964321761
COc1ccc(-c2ccccc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,7.7201050199883605
CCN1C(C)=CC/C1=N/N=C(\C)c1cc2ccccc2oc1=O,6.508638306165727
Cc1ccc(-c2cc(CO)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,5.896196279044043
Cc1cc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,5.0
O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)nc1)C1=C(O)c2ccccc2S(=O)(=O)N1,4.4723700991286615
CC(=O)NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,9.74484814901107
CN1C(NC(=N)N)=NC(=O)/C1=C/c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4.09151498112135
O=c1c2ccccc2nc(SCc2cn(-c3ccccc3)nn2)n1-c1ccccc1,6.050609993355087
COc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1,5.005243055412372
COc1cc(/N=N/c2ccc(S(N)(=O)=O)cc2)ccc1O,4.773400094792643
Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)n1,5.538799458818608
COc1ccc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)cc1OC,6.709965388637481
CCc1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1,5.769551078621725
COc1ccccc1/C=C/c1ccc(=O)[nH]n1,7.008640997362049
Cc1cc(-c2ccc(C(F)(F)F)cc2)nn1S(=O)(=O)Oc1ccccc1,8.0
NS(=O)(=O)c1ccc(-c2nc(NCc3ccccn3)cc(C(F)(F)F)n2)cc1,5.187086643357144
Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C,6.480743131138246
Cc1cccc(/C=C/C2=NN(c3ccc(F)cc3)C(=O)CC2)c1,7.281166281696137
CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2O)c1,4.886056647693163
O=C(NNc1ccc(Cl)cc1)c1ccccc1,6.27572413039921
Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccccc2Cl)nn1,5.443697499232712
Cc1c(CCOCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,7.337242168318426
CC(=O)Nc1ccc(-c2cc(C)nn2-c2ccc(Br)cc2)cc1,6.259637310505756
Cc1ccc(N(C)c2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,8.522878745280337
CCn1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,6.886056647693163
COc1ccc(N2CCN(CC3=NOC(C)(C)CC3c3ccccc3)CC2)cc1,5.585026652029181
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,4.30102999566398
CS(=O)(=O)c1ccc(C2=C(c3cc(F)c(F)c(F)c3)CCC2)cc1,3.999999999999999
COc1ccc2c(c1)c(CCNC(C)=O)cn2C(=O)c1ccc(Cl)cc1,4.221848749616356
CC1(O)OC(=O)C(c2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1,6.043351420794797
NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCN3CCOCC3)cc2-c2ccccc2)cc1,6.193820026016112
Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)c(O)c1,4.784098186795967
CS(=O)(=O)Nc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,4.396855627379818
C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@]1(CCC(=O)O1)[C@@]2(C)O,5.337242168318426
CC(C)(C)c1cc(/C=C2/SC(N)=NC2=O)cc2c1OCC2(C)C,5.522878745280337
CS(=O)(=O)c1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCCC3)cc1,5.0
CS(=O)(=O)c1ccc(-c2nc(NC3CC=CCC3)cc(C(F)(F)F)n2)cc1,1.818219525629317
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,6.585026652029182
CCOc1ccc2nc(NC(=O)CSc3nnc(Cc4c[nH]c5ccccc45)o3)sc2c1,4.42596873227228
CCNc1nnc(Cn2nc(Cc3ccc(OC)cc3)c3onc(C)c3c2=O)s1,3.999999999999999
COC1=C(C)C(=O)C2=C(CCc3c(O)cccc3O2)C1=O,4.45717457304082
CC/C(=C\c1ccc(N(C)C)cc1)c1cc(O)cc(O)c1,5.657577319177793
CS(=O)(=O)c1ccc(-c2nc(Nc3ccccc3)cc(C(F)(F)F)n2)cc1,5.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,6.886056647693163
COc1ccc2c(c1)c(CC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,5.920818753952374
C=CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)O1,4.585026652029182
Cc1cc(=O)c(Oc2ccc([N+](=O)[O-])cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,5.399013498809517
Cc1sc2nc(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)n2c1C,5.301029995663981
COc1ccc2cc([C@H](C)C(=O)NCCc3c[nH]c4ccc(O)cc34)ccc2c1,4.7447274948966935
Cc1c(CC(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,4.769551078621726
COc1ccc(-n2nc(OCC(F)(F)F)nc2-c2ccc(O[11CH3])cc2)cc1,5.999999999999999
O=C(COc1ccc(Cl)cc1Cl)N/N=C1/SCC(=O)N1c1ccc(Br)cc1,5.018634490921455
CCOC(=O)c1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2cccnc2)n1,3.999999999999999
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccc(F)cc3)n2)cc1,8.438898616350944
O=S(=O)(Nc1ccncc1Nc1ccc(O)cc1)C(F)(F)F,3.999999999999999
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(-c2ccccc2)c1.[Na+],3.5376020021010435
CSc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCCO)c2C)cc1,7.259637310505756
COc1cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)ccc1C,7.823908740944318
COc1ccc(Nc2cccc(C(=O)O)c2)c([N+](=O)[O-])c1,3.999999999999999
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,7.647701685465633
CN(C)c1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,8.21997087266266
Cc1noc2c(Cc3ccccc3)nn(Cc3nnc(Nc4ccccc4)s3)c(=O)c12,4.962573502059375
CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccccc1)CCC2,4.275970027064402
O=C(O)C1=Cc2c(ccc(Cl)c2Cl)OC1C(F)(F)F,8.187086643357144
CS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(F)c(F)c2)cc1,4.522878745280337
COc1ccc(-c2ncn(CC(=O)O)c2-c2ccc(OC)cc2)cc1,4.900664722314041
CS(=O)(=O)c1ccc(-c2cc(O)ccc2-c2ccccc2)cc1,3.8326826652518236
CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2cccc(-c3ccc(F)cc3F)c2)cc1,3.999999999999999
COc1cc2occc2c(OC)c1-c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,6.337242168318426
CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,5.288192770958808
Cc1ccc(C2C3CCc4ccccc4C3=NN2c2ccc(S(N)(=O)=O)cc2)cc1,5.665546248849068
CCOC(=O)C(O)c1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2cccc(F)c2)c1C,5.42021640338319
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2Cl)cc1CO,5.200659450546418
COc1ccc(Nc2c(-c3ccc(S(C)(=O)=O)cc3)nc3ccccn23)cc1,5.552841968657781
CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccc(Br)cc1)CCC2,4.875821944525324
COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,7.821886747685368
CC(C)Cc1ccc(C(C)C(=O)OCCS(=O)(=O)NO)cc1,4.801342913045577
CCCc1cc(OC(F)(F)F)cc2c1O[C@H](C(F)(F)F)C(C(=O)O)=C2,7.376750709602099
CCOC(=O)c1csc2nc(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)n12,6.045757490560675
CCCCC#CCSc1ccccc1OC(=O)CC,4.3979400086720375
COC(=O)c1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1,5.429457060118102
O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1Cl)C(F)(F)F,5.5934598195660445
COc1ccc(-c2noc(CC(=O)NCCCCN)c2-c2ccc(OC)cc2)cc1,5.455931955649723
Cc1ccncc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,4.292429823902063
COc1ccc(C(=O)c2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,5.734003629504921
CC[S+]([O-])c1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,4.698970004336019
C/C(=N\N=C1\CCC(=O)N1C)c1cc2ccccc2oc1=O,6.508638306165727
COc1ccc(-c2nnnn2-c2ccc(S(C)(=O)=O)cc2)cc1,3.999999999999999
NS(=O)(=O)c1ccc(N2N=C(c3cccs3)CC2c2ccc(Cl)cc2)cc1,5.578396073130168
CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)C(=O)CC2)cc1,7.305394801066431
NS(=O)(=O)c1ccc(C#Cc2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,4.730487055782083
NS(=O)(=O)c1ccc(N2N=C(c3ccco3)CC2c2ccccc2)cc1,5.410050398674292
C=C1C(c2ccccc2)=C(c2ccc(S(C)(=O)=O)cc2)C1(C)C,8.657577319177793
Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)[nH]c3ccccc23)cc1,10.154964006486583
CC1CCC(C)N1Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,4.017728766960431
Cc1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1,7.398972684855514
CCCCCc1ncn(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,5.0
CCc1ccc(N2C(=O)CS/C2=N/NC(=O)COc2ccc(Cl)cc2Cl)cc1,5.1592667653881925
C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,5.0
CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(N)cc3)cc(C(F)(F)F)n2)cc1,6.675100502947686
Brc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5.552841968657781
CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)cc2)c(=O)c2ccccc12,7.045757490560674
CCc1cccc(C)c1Nc1ccccc1CC(=O)O,6.485452247339714
CC(=O)OCc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccccc1Cl,4.3979400086720375
Cc1cc(=O)c(C(C)C)c(-c2ccc(S(C)(=O)=O)cc2)o1,5.183758700008216
CCCCCCCCc1ccccc1OC(C)=O,4.3979400086720375
CS(=O)(=O)c1ccc(-c2cnc(C(O)c3ccccc3)nc2-c2ccc(F)cc2)cc1,7.244125144327508
CS(=O)(=O)c1ccc(C2=C(c3cccnc3)C(=O)CC2)cc1,6.392544976785331
Cc1csc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1,6.958607314841775
Cc1cccc(-c2ccc(NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2)c1C,4.023650020996726
COc1ccccc1/C=C/C1=NNC(=O)CC1,6.986446569458324
CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccccc12,6.5376020021010435
Cc1c(CC(=O)N[C@H](CO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,6.795880017344074
O=C(N[C@H]1CCC[C@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,4.4133114467599475
CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,8.397940008672036
CS(=O)(=O)c1ccc(-c2cc(N)ccc2-c2ccccc2)cc1,3.7121982700697735
Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,7.552841968657781
COC(=O)[C@@H](C)NC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,5.221848749616356
CCSc1nc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,7.30102999566398
CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(F)cc1,4.707079700399993
COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,7.300509154727795
CSc1ccc(-c2cc(C(C)C(=O)[O-])ccc2CC2CCCC2=O)cc1.[Na+],2.9999999999999996
COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc(OC)cc1,4.584359020103845
COc1c(C)cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,7.180456064458132
CC(C)c1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,3.999999999999999
NS(=O)(=O)c1ccc(C2=C(c3ccc4c(c3)OCO4)CCC2)cc1,8.699513212013969
COc1nc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)ns1,3.999999999999999
[N-]=[N+]=NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,4.1249387366083
O=[N+]([O-])c1ccc(/C=C/c2cc(O)c(O)c(O)c2)cc1,6.554395796726402
CC(C(=O)O)c1ccc(-c2cccc(OC(=O)NC3CC3)c2)c(F)c1,4.129011186239425
CC(C)Oc1ccc2nc(O)c(/C=N/n3c(=S)[nH]nc(Cc4ccccc4)c3=O)cc2c1,6.494850021680093
CC(C)(C)c1cc(C(=O)c2cccs2)cc2c1OCC2(C)C,7.420216403383189
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,5.863913902615902
O=C(NS(=O)(=O)c1ccc(Br)cc1)c1ccncc1,5.107905397309519
COc1ccc(C2CC(c3ccco3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,5.703334809738468
CS(=O)(=O)c1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CCCC1=O,6.236572006437062
CCCCCCCN(C)c1ccccc1OC(C)=O,4.3979400086720375
CC(C)(C)c1cc(/C=C2\NC(=S)NC2=O)cc(C(C)(C)C)c1O,6.585026652029182
CS(=O)(=O)c1ccc(-c2nccnc2-c2ccc(F)cc2)cc1,3.999999999999999
NS(=O)(=O)c1ccc(N2N=C(C(=O)O)CC2c2ccco2)cc1,5.448550002027124
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1CO,5.701146923590293
NS(=O)(=O)/C=C/c1cc(CO)cc(C(=O)c2ccccc2)c1,5.013228265733755
CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C/c1coc2c([N+](=O)[O-])cc(F)cc2c1=O,5.0
CS(=O)(=O)c1ccc(C2SCC(=O)N2c2ccc(F)cc2)cc1,6.920818753952375
Nc1cccnc1NC(=O)c1cccc(C(F)(F)F)c1,3.999999999999999
COc1ccc2cc(C(C)c3nc4s/c(=C\c5ccc(Br)s5)c(=O)n4n3)ccc2c1,4.761953896871204
CCOc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,5.396098168268328
COc1ccc2c(c1)c(CC(=O)NCCCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,6.5376020021010435
CC(C(=O)O)c1cc(C(=O)c2ccccc2)ccc1O,6.5228787452803365
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1F,5.363512103646634
Cc1cncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,5.742357417877654
CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccncc1,4.280751601552053
CC(C1CC1)n1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,6.346787486224656
NS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(Cl)cc2)cc1,4.341988603342887
Cc1nc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Cl)cc2)s1,7.744727494896693
Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,6.049391775215769
Cc1c(CC(=O)NC(CCO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,7.0655015487564325
NS(=O)(=O)c1ccc(-c2nn(-c3ccc([N+](=O)[O-])cc3)cc2C=O)cc1,7.769551078621725
CC1C(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)ON1C,7.500312917381595
NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Cl)cc3)n2-c2ccccc2)cc1,4.790216985151484
CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,3.9030899869919433
O=C(Cn1cnc(-c2ccccc2)c1-c1ccccc1)N1CCOCC1,4.953895212753961
CS(=O)(=O)c1ccc(C2=C(c3cc4ccccc4s3)C(=O)CC2)cc1,7.327902142064281
CCOC(=O)Cc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2cccc(F)c2)c1C,5.67778070526608
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1CO,6.147520006363143
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,3.999999999999999
C=CCOc1c(OC)cc2oc(C)cc(=O)c2c1O,4.744486287180466
COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1F,7.797920558992612
Cc1ccc(-c2cn(CCc3ccc(S(N)(=O)=O)cc3)nn2)cc1,5.468521082957744
[2H]C([2H])([2H])c1cc(Cl)cc2c1O[C@H](C(F)(F)F)C(C(=O)O)=C2,7.698970004336018
COc1ccc2c(c1)c(CC(=O)N[C@@H](CO)Cc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,6.657577319177793
COc1cc(/C=C2\C(=O)N(c3ccc(S(N)(=O)=O)cc3)N=C2C)ccc1OCC#N,6.823908740944318
Cc1cc(=O)c(Cc2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,5.1938200260161125
CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)c3ccccc3C2)cc1,7.958607314841775
COc1ccc(/C(C)=C/c2cc(O)cc(O)c2)cc1,4.795880017344074
Cc1ccc2c(c1)nc(CCN1C(=O)c3cccc4cccc(c34)C1=O)n2-c1ccncc1,5.0
CC(C)(O)c1ccc(-c2sccc2-c2ccc(S(N)(=O)=O)cc2)cc1,4.522878745280337
CS(=O)(=O)c1ccc(-n2nncc2-c2ccc(F)cc2)cc1,7.522878745280337
CC(C)CCc1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,5.946921556516579
